"","state_county_fips","for.measures","STATE","County.name","Division","X1993","X1993.1","January..1941.70","January..1941.70.1","July..1941.70","July..1941.70.1","topography.code","Water.area","Water.area...100","JAN.TEMP...Z","JAN.SUN...Z","JUL.TEMP...Z","JUL.HUM...Z","TOPOG...Z","LN.WATER..AREA...Z","Scale","X.1.Low..7.High"
"1566",30005,30005,"MT","BLAINE",8,9,9,11.4,136,69.6,28,17,0.3,3.403,-1.77535,-0.46693,-0.16755,1.91635,1.23201,-0.54968,0.19,4
"1567",30007,30007,"MT","BROADWATER",8,9,9,19.3,140,66.1,28,17,3.83,5.948,-1.12182,-0.34649,1.45396,1.91635,1.23201,0.79749,3.93,5
"1568",30009,30009,"MT","CARBON",8,8,6,22.2,134,64.3,31,21,0.69,4.231,-0.88191,-0.52714,2.18773,1.71098,1.83868,-0.11122,4.22,5
"1569",30011,30011,"MT","CARTER",8,9,9,17.5,134,70.5,31,9,0.26,3.261,-1.27072,-0.52714,0.11586,1.71098,0.01867,-0.62492,-0.58,3
"1570",30013,30013,"MT","CASCADE",8,3,2,20.5,140,69.3,28,17,0.51,3.924,-1.02255,-0.34649,0.69691,1.91635,1.23201,-0.27398,2.2,4
"1571",30015,30015,"MT","CHOUTEAU",8,8,6,14.4,136,70.4,28,5,0.59,4.082,-1.52717,-0.46693,-0.12426,1.91635,-0.588,-0.19,-0.98,3
"1572",30017,30017,"MT","CUSTER",8,7,8,15.4,134,74.4,31,15,0.27,3.281,-1.44445,-0.52714,-1.11365,1.71098,0.92868,-0.61433,-1.06,3
"1573",30019,30019,"MT","DANIELS",8,9,9,9.1,136,70,35,5,0.03,1.103,-1.96562,-0.46693,-0.4732,1.43715,-0.588,-1.76698,-3.82,2
"1574",30021,30021,"MT","DAWSON",8,7,8,14.9,136,74,35,15,0.42,3.733,-1.48581,-0.46693,-1.04916,1.43715,0.92868,-0.37516,-1.01,3
"1575",30023,30023,"MT","DEER LODGE",8,7,7,22.3,76,65.6,30,17,0.59,4.07,-0.87364,-2.27347,1.8468,1.77944,1.23201,-0.19669,1.51,4
"1576",30025,30025,"MT","FALLON",8,9,9,14.3,134,70.4,31,9,0.17,2.808,-1.53545,-0.52714,-0.13287,1.71098,0.01867,-0.86474,-1.33,3
"1577",30027,30027,"MT","FERGUS",8,7,8,19.1,140,65.5,28,17,0.26,3.248,-1.13836,-0.34649,1.59807,1.91635,1.23201,-0.63162,2.63,5
"1578",30029,30029,"MT","FLATHEAD",8,5,7,19.1,76,64.3,30,21,3.01,5.706,-1.13836,-2.27347,1.92072,1.77944,1.83868,0.66923,2.8,5
"1579",30031,30031,"MT","GALLATIN",8,5,7,20.8,135,66.4,28,21,1.02,4.627,-0.99773,-0.49703,1.5025,1.91635,1.83868,0.0981,3.86,5
"1580",30033,30033,"MT","GARFIELD",8,9,9,14.9,136,72.1,35,15,3.7,5.914,-1.48581,-0.46693,-0.53829,1.43715,0.92868,0.77957,0.65,4
"1581",30035,30035,"MT","GLACIER",8,7,8,18,136,62.3,28,21,1.4,4.938,-1.22936,-0.46693,2.36374,1.91635,1.83868,0.26292,4.69,6
"1582",30037,30037,"MT","GOLDEN VALLE",8,8,6,23.2,140,71.7,28,10,0.09,2.235,-0.79919,-0.34649,0.28415,1.91635,0.17034,-1.16773,0.06,4
"1583",30039,30039,"MT","GRANITE",8,9,9,21.6,76,61.2,30,17,0.33,3.484,-0.93155,-2.27347,2.96957,1.77944,1.23201,-0.50665,2.27,4
"1584",30041,30041,"MT","HILL",8,7,7,11.9,136,69.4,28,4,0.68,4.212,-1.73399,-0.46693,-0.07071,1.91635,-0.73966,-0.1212,-1.22,3
"1585",30043,30043,"MT","JEFFERSON",8,9,9,19.5,135,65.2,28,17,0.13,2.58,-1.10527,-0.49703,1.71318,1.91635,1.23201,-0.98515,2.27,4
"1586",30045,30045,"MT","JUDITH BASIN",8,8,6,20.3,140,65.6,28,17,0.05,1.525,-1.03909,-0.34649,1.67453,1.91635,1.23201,-1.54356,1.89,4
"1587",30047,30047,"MT","LAKE",8,7,8,26.1,76,67.2,30,21,9.67,6.874,-0.55928,-2.27347,1.74389,1.77944,1.83868,1.28784,3.82,5
"1588",30049,30049,"MT","LEWIS AND CL",8,5,7,18.1,140,67.9,28,21,1.05,4.651,-1.22109,-0.34649,0.86662,1.91635,1.83868,0.11069,3.16,5
"1589",30051,30051,"MT","LIBERTY",8,9,9,14.4,136,65.9,28,4,1.2,4.788,-1.52717,-0.46693,1.0857,1.91635,-0.73966,0.18361,0.45,4
"1590",30053,30053,"MT","LINCOLN",8,7,8,22.4,76,67,30,21,1.7,5.135,-0.86537,-2.27347,1.47898,1.77944,1.83868,0.36714,2.33,4
"1591",30055,30055,"MT","MCCONE",8,9,9,12.8,136,69.5,35,15,1.5,5.011,-1.65953,-0.46693,-0.02008,1.43715,0.92868,0.3014,0.52,4
"1592",30057,30057,"MT","MADISON",8,9,9,21.4,135,65.3,28,17,0.45,3.812,-0.94809,-0.49703,1.84994,1.91635,1.23201,-0.33318,3.22,5
"1593",30059,30059,"MT","MEAGHER",8,8,6,20,140,63.9,28,17,0.13,2.535,-1.06391,-0.34649,2.10579,1.91635,1.23201,-1.00941,2.83,5
"1594",30061,30061,"MT","MINERAL",8,9,9,24.8,76,67,30,21,0.29,3.371,-0.66683,-2.27347,1.68569,1.77944,1.83868,-0.56679,1.8,4
"1595",30063,30063,"MT","MISSOULA",8,5,7,20.8,76,66.6,30,21,0.77,4.345,-0.99773,-2.27347,1.44872,1.77944,1.83868,-0.05119,1.74,4
"1596",30065,30065,"MT","MUSSELSHELL",8,8,6,23.2,140,71.7,28,15,0.2,3.001,-0.79919,-0.34649,0.28415,1.91635,0.92868,-0.76271,1.22,4
"1597",30067,30067,"MT","PARK",8,7,8,21.85,134,65.25,31,21,0.4,3.68,-0.91087,-0.52714,1.90214,1.71098,1.83868,-0.40319,3.61,5
"1598",30069,30069,"MT","PETROLEUM",8,9,9,19.6,140,70.6,28,15,1.2,4.789,-1.097,-0.34649,0.26985,1.91635,0.92868,0.18375,1.86,4
"1599",30071,30071,"MT","PHILLIPS",8,9,9,10.9,136,70.8,28,15,1.39,4.933,-1.81671,-0.46693,-0.53327,1.91635,0.92868,0.26018,0.29,4
"1600",30073,30073,"MT","PONDERA",8,7,8,18.8,136,66.6,28,21,0.92,4.527,-1.16318,-0.46693,1.27646,1.91635,1.83868,0.04511,3.45,5
"1601",30075,30075,"MT","POWDER RIVER",8,9,9,18.2,134,71.2,31,15,0.02,0.835,-1.21282,-0.52714,-0.01207,1.71098,0.92868,-1.90912,-1.02,3
"1602",30077,30077,"MT","POWELL",8,7,8,15.7,76,61.3,30,21,0.29,3.365,-1.41963,-2.27347,2.43451,1.77944,1.83868,-0.56975,1.79,4
"1603",30079,30079,"MT","PRAIRIE",8,9,9,14.9,134,72.1,31,15,0.34,3.539,-1.48581,-0.52714,-0.53829,1.71098,0.92868,-0.47771,-0.39,3
"1604",30081,30081,"MT","RAVALLI",8,7,8,24.8,76,67.5,30,21,0.25,3.234,-0.66683,-2.27347,1.55125,1.77944,1.83868,-0.63935,1.59,4
"1605",30083,30083,"MT","RICHLAND",8,7,8,12.1,136,70.8,35,15,0.9,4.5,-1.71744,-0.46693,-0.42991,1.43715,0.92868,0.03097,-0.22,3
"1606",30085,30085,"MT","ROOSEVELT",8,7,8,9,136,70.7,35,5,0.59,4.082,-1.97389,-0.46693,-0.67003,1.43715,-0.588,-0.19003,-2.45,2
"1607",30087,30087,"MT","ROSEBUD",8,7,8,17.3,134,73.1,31,15,0.29,3.367,-1.28727,-0.52714,-0.60045,1.71098,0.92868,-0.56888,-0.34,3
"1608",30089,30089,"MT","SANDERS",8,9,9,26.5,76,68.5,30,21,1,4.605,-0.52619,-2.27347,1.42879,1.77944,1.83868,0.08645,2.33,4
"1609",30091,30091,"MT","SHERIDAN",8,9,9,5.7,136,69.5,35,5,1.74,5.16,-2.24689,-0.46693,-0.63161,1.43715,-0.588,0.38056,-2.12,3
"1610",30093,30093,"MT","SILVER BOW",8,5,7,15.1,135,62.2,28,17,0.09,2.217,-1.46927,-0.49703,2.14084,1.91635,1.23201,-1.17749,2.15,4
"1611",30095,30095,"MT","STILLWATER",8,8,6,22.1,134,69.7,31,21,0.55,4.013,-0.89019,-0.52714,0.72716,1.71098,1.83868,-0.22691,2.63,5
"1612",30097,30097,"MT","SWEET GRASS",8,9,9,26.8,134,69.8,31,21,0.37,3.615,-0.50138,-0.52714,1.10509,1.71098,1.83868,-0.43731,3.19,5
"1613",30099,30099,"MT","TETON",8,8,6,21.1,136,66.3,28,21,0.87,4.467,-0.97291,-0.46693,1.55522,1.91635,1.83868,0.01361,3.88,5
"1614",30101,30101,"MT","TOOLE",8,7,8,14.4,136,65.9,28,6,1.79,5.19,-1.52717,-0.46693,1.0857,1.91635,-0.43633,0.39608,0.97,4
"1615",30103,30103,"MT","TREASURE",8,8,6,17.3,134,73.1,31,15,0.53,3.975,-1.28727,-0.52714,-0.60045,1.71098,0.92868,-0.24696,-0.02,3
"1616",30105,30105,"MT","VALLEY",8,7,8,9.2,136,70.5,35,15,2.79,5.631,-1.95735,-0.46693,-0.59903,1.43715,0.92868,0.62945,-0.03,3
"1617",30107,30107,"MT","WHEATLAND",8,9,9,21.6,140,66.1,28,17,0.36,3.593,-0.93155,-0.34649,1.65206,1.91635,1.23201,-0.44922,3.07,5
"1618",30109,30109,"MT","WIBAUX",8,9,9,11.6,134,68.9,31,15,0.09,2.171,-1.75881,-0.52714,0.03789,1.71098,0.92868,-1.20208,-0.81,3
"1619",30111,30111,"MT","YELLOWSTONE",8,3,2,21.9,134,71.8,31,15,0.51,3.923,-0.90673,-0.52714,0.14529,1.71098,0.92868,-0.27464,1.08,4
"1620",30113,30067,"MT","YELLOWSTONE Nat Pk",8,7,8,21.85,134,65.25,31,21,0.4,3.68,-0.91087,-0.52714,1.90214,1.71098,1.83868,-2.35103,3.61,5
"1621",31001,31001,"NE","ADAMS",4,5,7,24.7,180,76.7,50,2,0.13,2.601,-0.6751,0.85787,-0.93105,0.4103,-1.043,-0.97447,-2.36,2
"1622",31003,31003,"NE","ANTELOPE",4,9,9,19.8,175,75,50,4,0.16,2.763,-1.08046,0.70733,-0.896,0.4103,-0.73966,-0.88865,-2.49,2
"1623",31005,31005,"NE","ARTHUR",4,9,9,23.5,188,72.9,70,14,0.41,3.715,-0.77437,1.09874,-0.01267,-0.95884,0.77701,-0.38444,-0.25,3
"1624",31007,31007,"NE","BANNER",4,9,9,26.2,175,74.1,39,9,0.02,0.698,-0.55101,0.70733,-0.10277,1.16332,0.01867,-1.98159,-0.75,3
"1625",31009,31009,"NE","BLAINE",4,9,9,22.9,188,75,70,14,0.5,3.917,-0.82401,1.09874,-0.62899,-0.95884,0.77701,-0.27757,-0.81,3
"1626",31011,31011,"NE","BOONE",4,9,9,20.6,175,75.1,50,14,0.08,2.098,-1.01427,0.70733,-0.85398,0.4103,0.77701,-1.2406,-1.21,3
"1627",31013,31013,"NE","BOX BUTTE",4,7,8,24.9,175,72.6,39,4,0.24,3.16,-0.65855,0.70733,0.18858,1.16332,-0.73966,-0.67846,-0.02,3
"1628",31015,31015,"NE","BOYD",4,9,9,20.3,188,75.5,70,4,0.83,4.423,-1.03909,1.09874,-0.98737,-0.95884,-0.73966,-0.00968,-2.64,2
"1629",31017,31017,"NE","BROWN",4,9,9,22.7,188,75,70,14,0.31,3.435,-0.84055,1.09874,-0.64622,-0.95884,0.77701,-0.533,-1.1,3
"1630",31019,31019,"NE","BUFFALO",4,5,7,22.8,174,76.3,49,14,0.74,4.307,-0.83228,0.67722,-0.98715,0.47875,0.77701,-0.07105,0.04,3
"1631",31021,31021,"NE","BURT",4,8,6,21.3,175,76.5,50,4,0.87,4.467,-0.95637,0.70733,-1.17012,0.4103,-0.73966,0.01358,-1.73,3
"1632",31023,31023,"NE","BUTLER",4,6,6,22.1,165,76.6,57,4,0.14,2.641,-0.89019,0.40624,-1.1281,-0.0689,-0.73966,-0.95291,-3.37,2
"1633",31025,31025,"NE","CASS",4,2,2,22.9,165,76.7,57,4,1.23,4.811,-0.82401,0.40624,-1.08609,-0.0689,-0.73966,0.19587,-2.12,3
"1634",31027,31027,"NE","CEDAR",4,9,9,19.2,175,75.9,50,4,0.75,4.317,-1.13009,0.70733,-1.18967,0.4103,-0.73966,-0.06598,-2.01,3
"1635",31029,31029,"NE","CHASE",4,9,9,26.9,176,75.7,52,2,0.35,3.555,-0.4931,0.73744,-0.47269,0.27338,-1.043,-0.46935,-1.47,3
"1636",31031,31031,"NE","CHERRY",4,7,8,20.4,188,74.1,70,14,0.82,4.403,-1.03082,1.09874,-0.60233,-0.95884,0.77701,-0.02011,-0.74,3
"1637",31033,31033,"NE","CHEYENNE",4,7,8,26.4,175,73.5,39,4,0.01,0,-0.53447,0.70733,0.07578,1.16332,-0.73966,-2.35103,-1.68,3
"1638",31035,31035,"NE","CLAY",4,9,9,24,174,76.9,56,2,0.09,2.145,-0.73301,0.67722,-1.04512,-0.00045,-1.043,-1.21552,-3.36,2
"1639",31037,31037,"NE","COLFAX",4,7,8,22.2,165,76.8,57,14,1.3,4.867,-0.88191,0.40624,-1.17327,-0.0689,0.77701,0.22537,-0.72,3
"1640",31039,31039,"NE","CUMING",4,7,8,20,175,76.4,50,14,0.44,3.789,-1.06391,0.70733,-1.2552,0.4103,0.77701,-0.34543,-0.77,3
"1641",31041,31041,"NE","CUSTER",4,7,8,22.9,174,74,49,14,0.01,0.389,-0.82401,0.67722,-0.36011,0.47875,0.77701,-2.14528,-1.4,3
"1642",31043,31043,"NE","DAKOTA",4,3,2,18,175,75.3,50,4,1.29,4.857,-1.22936,0.70733,-1.1317,0.4103,-0.73966,0.21999,-1.76,3
"1643",31045,31045,"NE","DAWES",4,7,8,23,175,74,39,5,0.33,3.496,-0.81573,0.70733,-0.3515,1.16332,-0.588,-0.50053,-0.39,3
"1644",31047,31047,"NE","DAWSON",4,7,8,24.5,174,75.1,49,14,0.63,4.14,-0.69164,0.67722,-0.51807,0.47875,0.77701,-0.1597,0.56,4
"1645",31049,31049,"NE","DEUEL",4,9,9,26,175,75.2,39,4,0.2,3.016,-0.56756,0.70733,-0.41576,1.16332,-0.73966,-0.75437,-0.61,3
"1646",31051,31051,"NE","DIXON",4,8,6,19.2,175,75.9,50,4,1.31,4.876,-1.13009,0.70733,-1.18967,0.4103,-0.73966,0.23011,-1.71,3
"1647",31053,31053,"NE","DODGE",4,4,5,22.4,165,76.9,57,14,1.75,5.163,-0.86537,0.40624,-1.18293,-0.0689,0.77701,0.38181,-0.55,3
"1648",31055,31055,"NE","DOUGLAS",4,2,2,22.6,165,77.2,57,4,2.53,5.535,-0.84882,0.40624,-1.24637,-0.0689,-0.73966,0.57906,-1.92,3
"1649",31057,31057,"NE","DUNDY",4,9,9,28.3,176,77,52,4,0.1,2.312,-0.37729,0.73744,-0.70165,0.27338,-0.73966,-1.12694,-1.93,3
"1650",31059,31059,"NE","FILLMORE",4,9,9,23.6,174,76.8,56,2,0.03,1.021,-0.7661,0.67722,-1.05268,-0.00045,-1.043,-1.81083,-4,2
"1651",31061,31061,"NE","FRANKLIN",4,9,9,26,180,78,50,13,0.03,1.193,-0.56756,0.85787,-1.16863,0.4103,0.62534,-1.71938,-1.56,3
"1652",31063,31063,"NE","FRONTIER",4,9,9,25.5,176,76,52,14,0.56,4.029,-0.60892,0.73744,-0.67393,0.27338,0.77701,-0.21819,0.29,4
"1653",31065,31065,"NE","FURNAS",4,9,9,26.7,180,78.2,50,4,0.34,3.514,-0.50965,0.85787,-1.16211,0.4103,-0.73966,-0.49086,-1.63,3
"1654",31067,31067,"NE","GAGE",4,6,5,24.5,174,77.9,56,4,0.54,3.992,-0.69164,0.67722,-1.27093,-0.00045,-0.73966,-0.23767,-2.26,2
"1655",31069,31069,"NE","GARDEN",4,9,9,25.2,175,74.1,39,14,1.54,5.035,-0.63374,0.70733,-0.1889,1.16332,0.77701,0.31405,2.14,4
"1656",31071,31071,"NE","GARFIELD",4,9,9,20.5,188,74.2,70,14,0.23,3.132,-1.02255,1.09874,-0.6206,-0.95884,0.77701,-0.69295,-1.42,3
"1657",31073,31073,"NE","GOSPER",4,9,9,25.5,180,77.5,50,4,0.99,4.593,-0.60892,0.85787,-1.07725,0.4103,-0.73966,0.08003,-1.08,3
"1658",31075,31075,"NE","GRANT",4,9,9,24.8,188,74.6,70,14,0.89,4.493,-0.66683,1.09874,-0.35779,-0.95884,0.77701,0.02718,-0.08,3
"1659",31077,31077,"NE","GREELEY",4,9,9,22.2,174,75.2,49,14,0.15,2.724,-0.88191,0.67722,-0.74306,0.47875,0.77701,-0.90903,-0.6,3
"1660",31079,31079,"NE","HALL",4,5,7,22.3,174,76.3,49,1,1.05,4.658,-0.87364,0.67722,-1.03021,0.47875,-1.19466,0.11445,-1.83,3
"1661",31081,31081,"NE","HAMILTON",4,7,8,22.3,165,76.3,57,2,0.56,4.031,-0.87364,0.40624,-1.03021,-0.0689,-1.043,-0.21712,-2.83,2
"1662",31083,31083,"NE","HARLAN",4,9,9,26.1,180,78,50,4,3.73,5.922,-0.55928,0.85787,-1.16001,0.4103,-0.73966,0.78381,-0.41,3
"1663",31085,31085,"NE","HAYES",4,9,9,25.8,176,75.4,52,4,0.03,1.126,-0.5841,0.73744,-0.48677,0.27338,-0.73966,-1.75488,-2.55,2
"1664",31087,31087,"NE","HITCHCOCK",4,9,9,25.8,176,76.7,52,4,1.19,4.778,-0.5841,0.73744,-0.83631,0.27338,-0.73966,0.17804,-0.97,3
"1665",31089,31089,"NE","HOLT",4,7,8,20.3,188,74.8,70,14,0.21,3.025,-1.03909,1.09874,-0.79916,-0.95884,0.77701,-0.74969,-1.67,3
"1666",31091,31091,"NE","HOOKER",4,9,9,24.8,188,74.6,70,14,0.05,1.55,-0.66683,1.09874,-0.35779,-0.95884,0.77701,-1.53047,-1.64,3
"1667",31093,31093,"NE","HOWARD",4,9,9,22.8,174,76.1,49,14,1.09,4.69,-0.83228,0.67722,-0.93337,0.47875,0.77701,0.13179,0.3,4
"1668",31095,31095,"NE","JEFFERSON",4,7,8,24,174,77.7,56,4,0.43,3.763,-0.73301,0.67722,-1.26022,-0.00045,-0.73966,-0.35896,-2.42,2
"1669",31097,31097,"NE","JOHNSON",4,8,6,24,174,76.6,56,4,0.18,2.863,-0.73301,0.67722,-0.96446,-0.00045,-0.73966,-0.83552,-2.6,2
"1670",31099,31099,"NE","KEARNEY",4,7,8,25.1,180,76.8,50,2,0.02,0.661,-0.64201,0.85787,-0.92349,0.4103,-1.043,-2.00094,-3.34,2
"1671",31101,31101,"NE","KEITH",4,7,8,25,176,75.2,52,14,4.37,6.08,-0.65028,0.73744,-0.50189,0.27338,0.77701,0.86743,1.5,4
"1672",31103,31103,"NE","KEYA PAHA",4,9,9,20.3,188,75.5,70,4,0.11,2.431,-1.03909,1.09874,-0.98737,-0.95884,-0.73966,-1.06438,-3.69,2
"1673",31105,31105,"NE","KIMBALL",4,6,6,27,175,71.5,39,4,0.06,1.807,-0.48483,0.70733,0.66522,1.16332,-0.73966,-1.3947,-0.08,3
"1674",31107,31107,"NE","KNOX",4,9,9,19.2,175,75.9,50,4,2.77,5.623,-1.13009,0.70733,-1.18967,0.4103,-0.73966,0.62547,-1.32,3
"1675",31109,31109,"NE","LANCASTER",4,3,2,22.2,165,77.3,57,4,0.93,4.528,-0.88191,0.40624,-1.30771,-0.0689,-0.73966,0.04593,-2.55,2
"1676",31111,31111,"NE","LINCOLN",4,5,7,23.4,176,74.3,52,14,0.43,3.764,-0.78264,0.73744,-0.39771,0.27338,0.77701,-0.35882,0.25,4
"1677",31113,31113,"NE","LOGAN",4,9,9,23.9,188,74.3,70,14,0.08,2.108,-0.74128,1.09874,-0.35465,-0.95884,0.77701,-1.23538,-1.41,3
"1678",31115,31115,"NE","LOUP",4,9,9,20.5,188,74.2,70,14,0.23,3.133,-1.02255,1.09874,-0.6206,-0.95884,0.77701,-0.69267,-1.42,3
"1679",31117,31117,"NE","MC PHERSON",4,9,9,23.5,188,72.9,70,14,0.12,2.493,-0.77437,1.09874,-0.01267,-0.95884,0.77701,-1.03162,-0.9,3
"1680",31119,31119,"NE","MADISON",4,5,7,20.7,175,75.9,50,14,0.43,3.76,-1.006,0.70733,-1.06047,0.4103,0.77701,-0.36069,-0.53,3
"1681",31121,31121,"NE","MERRICK",4,7,8,23.1,165,76.7,57,1,1.97,5.283,-0.80746,0.40624,-1.06886,-0.0689,-1.19466,0.44561,-2.29,2
"1682",31123,31123,"NE","MORRILL",4,9,9,26.2,175,74.1,39,14,0.42,3.747,-0.55101,0.70733,-0.10277,1.16332,0.77701,-0.36776,1.63,4
"1683",31125,31125,"NE","NANCE",4,9,9,22.4,165,76.1,57,14,1.5,5.012,-0.86537,0.40624,-0.96783,-0.0689,0.77701,0.302,-0.42,3
"1684",31127,31127,"NE","NEMAHA",4,7,8,25.2,174,77.2,56,4,0.63,4.141,-0.63374,0.67722,-1.02243,-0.00045,-0.73966,-0.15893,-1.88,3
"1685",31129,31129,"NE","NUCKOLLS",4,9,9,23.6,174,77.8,56,13,0.11,2.439,-0.7661,0.67722,-1.32156,-0.00045,0.62534,-1.06012,-1.85,3
"1686",31131,31131,"NE","OTOE",4,6,6,23.2,174,77.4,56,4,0.53,3.964,-0.79919,0.67722,-1.24846,-0.00045,-0.73966,-0.25285,-2.36,2
"1687",31133,31133,"NE","PAWNEE",4,9,9,26.2,174,78.6,56,4,0.29,3.363,-0.55101,0.67722,-1.31273,-0.00045,-0.73966,-0.57095,-2.5,2
"1688",31135,31135,"NE","PERKINS",4,9,9,26.2,176,76.2,52,2,0.13,2.574,-0.55101,0.73744,-0.66742,0.27338,-1.043,-0.98854,-2.24,2
"1689",31137,31137,"NE","PHELPS",4,7,8,25.5,180,77.5,50,4,0.12,2.456,-0.60892,0.85787,-1.07725,0.4103,-0.73966,-1.05119,-2.21,3
"1690",31139,31139,"NE","PIERCE",4,9,9,19,175,75.6,50,4,0.23,3.156,-1.14664,0.70733,-1.12623,0.4103,-0.73966,-0.68068,-2.58,2
"1691",31141,31141,"NE","PLATTE",4,7,7,22.2,165,76.8,57,14,1.6,5.078,-0.88191,0.40624,-1.17327,-0.0689,0.77701,0.33709,-0.6,3
"1692",31143,31143,"NE","POLK",4,9,9,21.8,165,76.7,57,2,0.46,3.824,-0.915,0.40624,-1.18083,-0.0689,-1.043,-0.32678,-3.13,2
"1693",31145,31145,"NE","RED WILLOW",4,7,8,27.5,176,77.2,52,4,0.2,2.991,-0.44347,0.73744,-0.82433,0.27338,-0.73966,-0.76756,-1.76,3
"1694",31147,31147,"NE","RICHARDSON",4,7,8,26.2,174,77.3,56,4,0.45,3.81,-0.55101,0.67722,-0.96318,-0.00045,-0.73966,-0.3343,-1.91,3
"1695",31149,31149,"NE","ROCK",4,9,9,22.7,188,75,70,14,0.34,3.515,-0.84055,1.09874,-0.64622,-0.95884,0.77701,-0.49065,-1.06,3
"1696",31151,31151,"NE","SALINE",4,6,6,23.7,174,77.4,56,4,0.12,2.526,-0.75783,0.67722,-1.2054,-0.00045,-0.73966,-1.01413,-3.04,2
"1697",31153,31153,"NE","SARPY",4,2,2,21.9,165,77.3,57,4,2.68,5.59,-0.90673,0.40624,-1.33355,-0.0689,-0.73966,0.60792,-2.03,3
"1698",31155,31155,"NE","SAUNDERS",4,6,6,22.4,165,76.9,57,4,0.64,4.157,-0.86537,0.40624,-1.18293,-0.0689,-0.73966,-0.15033,-2.6,2
"1699",31157,31157,"NE","SCOTT BLUFF",4,5,7,24.9,175,73.7,39,9,0.83,4.424,-0.65855,0.70733,-0.10719,1.16332,0.01867,-0.00925,1.11,4
"1700",31159,31159,"NE","SEWARD",4,6,6,23.3,165,77.1,57,4,0.17,2.814,-0.79092,0.40624,-1.15919,-0.0689,-0.73966,-0.86154,-3.21,2
"1701",31161,31161,"NE","SHERIDAN",4,9,9,21.9,175,72,39,14,1.17,4.764,-0.90673,0.70733,0.09151,1.16332,0.77701,0.17051,2,4
"1702",31163,31163,"NE","SHERMAN",4,9,9,22.3,174,75.8,49,14,1.01,4.616,-0.87364,0.67722,-0.89577,0.47875,0.77701,0.09251,0.26,4
"1703",31165,31165,"NE","SIOUX",4,9,9,22.1,175,70.1,39,5,0.04,1.262,-0.89019,0.70733,0.61961,1.16332,-0.588,-1.68323,-0.67,3
"1704",31167,31167,"NE","STANTON",4,9,9,20.4,175,75.2,50,14,0.29,3.351,-1.03082,0.70733,-0.8981,0.4103,0.77701,-0.57718,-0.61,3
"1705",31169,31169,"NE","THAYER",4,9,9,23.6,174,77.8,56,4,0.14,2.607,-0.7661,0.67722,-1.32156,-0.00045,-0.73966,-0.9711,-3.12,2
"1706",31171,31171,"NE","THOMAS",4,9,9,22.9,188,75,70,14,0.11,2.404,-0.82401,1.09874,-0.62899,-0.95884,0.77701,-1.0784,-1.61,3
"1707",31173,31173,"NE","THURSTON",4,8,6,18.8,175,75.1,50,4,0.62,4.12,-1.16318,0.70733,-1.00902,0.4103,-0.73966,-0.17002,-1.96,3
"1708",31175,31175,"NE","VALLEY",4,9,9,22.2,174,75.2,49,14,0.42,3.743,-0.88191,0.67722,-0.74306,0.47875,0.77701,-0.3695,-0.06,3
"1709",31177,31177,"NE","WASHINGTON",4,2,2,20.8,165,75.5,57,4,0.84,4.431,-0.99773,0.40624,-0.94431,-0.0689,-0.73966,-0.00527,-2.35,2
"1710",31179,31179,"NE","WAYNE",4,7,8,19,175,75,50,4,0.01,0.12,-1.14664,0.70733,-0.9649,0.4103,-0.73966,-2.28758,-4.02,2
"1711",31181,31181,"NE","WEBSTER",4,9,9,25,180,77.8,50,13,0.02,0.816,-0.65028,0.85787,-1.20098,0.4103,0.62534,-1.91926,-1.88,3
"1712",31183,31183,"NE","WHEELER",4,9,9,20.5,188,74.2,70,14,0.07,1.963,-1.02255,1.09874,-0.6206,-0.95884,0.77701,-1.31177,-2.04,3
"1713",31185,31185,"NE","YORK",4,7,8,23.4,165,77.2,57,2,0.06,1.833,-0.78264,0.40624,-1.17746,-0.0689,-1.043,-1.38101,-4.05,2
"1714",32001,32001,"NV","CHURCHILL",8,6,6,31.5,200,73,19,12,1.88,5.235,-0.11257,1.46005,0.64949,2.53247,0.47368,0.42008,5.42,6
"1715",32003,32003,"NV","CLARK",8,2,2,44.2,244,89.6,14,12,2.23,5.407,0.93805,2.78485,-2.72005,2.87475,0.47368,0.51094,4.86,6
"1716",32005,32005,"NV","DOUGLAS",8,7,8,30.6,200,68.5,19,17,3.77,5.932,-0.18702,1.46005,1.78193,2.53247,1.23201,0.78896,7.61,7
"1717",32007,32007,"NV","ELKO",8,5,7,23.2,150,69.5,19,12,0.13,2.57,-0.79919,-0.0454,0.87568,2.53247,0.47368,-0.99059,2.05,4
"1718",32009,32009,"NV","ESMERALDA",8,9,9,30.2,239,73,14,12,0.01,0.332,-0.22011,2.6343,0.53752,2.87475,0.47368,-2.17555,4.12,5
"1719",32011,32011,"NV","EUREKA",8,9,9,23.2,150,69.5,19,12,0.1,2.326,-0.79919,-0.0454,0.87568,2.53247,0.47368,-1.11969,1.92,4
"1720",32013,32013,"NV","HUMBOLDT",8,7,8,28.2,200,71,19,12,0.1,2.333,-0.38556,1.46005,0.90302,2.53247,0.47368,-1.1159,3.87,5
"1721",32015,32015,"NV","LANDER",8,7,8,29.6,150,70,19,12,0.47,3.846,-0.26974,-0.0454,1.29248,2.53247,0.47368,-0.31508,3.67,5
"1722",32017,32017,"NV","LINCOLN",8,8,6,31.5,239,76,14,12,0.03,0.95,-0.11257,2.6343,-0.15715,2.87475,0.47368,-1.84826,3.86,5
